id,id_pais,id_material,fecha,id_vendedor,id_comprador,venta
4350,4,16,2015-01-20 00:00:00,3,153,180
4351,4,16,2015-01-20 00:00:00,2,43,126
4352,4,17,2015-01-04 00:00:00,6,143,232
4353,4,17,2015-01-04 00:00:00,19,152,36
4354,4,17,2015-01-05 00:00:00,7,67,24
4355,4,17,2015-01-08 00:00:00,1,59,982
4356,4,17,2015-01-09 00:00:00,7,6,177
4357,4,17,2015-01-09 00:00:00,16,104,41
4358,4,17,2015-01-10 00:00:00,8,79,456
4359,4,17,2015-01-10 00:00:00,3,233,4
4360,4,17,2015-01-10 00:00:00,18,77,31
4361,4,17,2015-01-10 00:00:00,18,75,94
4362,4,17,2015-01-12 00:00:00,3,90,845
4363,4,17,2015-01-12 00:00:00,14,74,16
4364,4,17,2015-01-12 00:00:00,13,183,1
4365,4,17,2015-01-17 00:00:00,10,205,1316
4366,4,17,2015-01-17 00:00:00,3,97,144
4367,4,17,2015-01-19 00:00:00,9,6,154
4368,4,17,2015-01-19 00:00:00,14,80,258
4369,4,17,2015-01-20 00:00:00,7,32,54
4370,4,17,2015-01-20 00:00:00,15,43,67
4371,4,17,2015-01-20 00:00:00,11,229,27
4372,4,17,2015-01-20 00:00:00,2,225,7
4373,4,18,2015-01-03 00:00:00,7,67,77
4374,4,18,2015-01-03 00:00:00,10,123,81
4375,4,18,2015-01-04 00:00:00,15,82,186
4376,4,18,2015-01-05 00:00:00,9,184,421
4377,4,18,2015-01-05 00:00:00,7,206,268
4378,4,18,2015-01-05 00:00:00,10,49,35
4379,4,18,2015-01-06 00:00:00,18,230,47
4380,4,18,2015-01-06 00:00:00,2,25,290
4381,4,18,2015-01-06 00:00:00,7,12,195
4382,4,18,2015-01-08 00:00:00,18,216,459
4383,4,18,2015-01-08 00:00:00,13,96,155
4384,4,18,2015-01-08 00:00:00,7,49,55
4385,4,18,2015-01-15 00:00:00,1,100,2921
4386,4,18,2015-01-15 00:00:00,3,190,10
4387,4,18,2015-01-15 00:00:00,14,223,5
4388,4,18,2015-01-15 00:00:00,15,88,0
4389,4,18,2015-01-16 00:00:00,19,225,152
4390,4,18,2015-01-16 00:00:00,16,9,157
4391,4,18,2015-01-16 00:00:00,19,209,125
4392,4,18,2015-01-17 00:00:00,11,126,180
4393,4,18,2015-01-17 00:00:00,11,103,79
4394,4,19,2015-01-03 00:00:00,11,13,75
4395,4,19,2015-01-05 00:00:00,12,123,247
4396,4,19,2015-01-06 00:00:00,1,136,803
4397,4,19,2015-01-06 00:00:00,5,57,21
4398,4,19,2015-01-06 00:00:00,5,40,1
4399,4,19,2015-01-06 00:00:00,1,207,0
4400,4,19,2015-01-08 00:00:00,5,176,355
4401,4,19,2015-01-08 00:00:00,1,82,172
4402,4,19,2015-01-08 00:00:00,9,218,22
4403,4,19,2015-01-17 00:00:00,18,173,54
4404,4,19,2015-01-17 00:00:00,17,125,2332
4405,4,19,2015-01-19 00:00:00,8,140,625
4406,4,20,2015-01-02 00:00:00,1,166,170
4407,4,20,2015-01-02 00:00:00,2,203,231
4408,4,20,2015-01-02 00:00:00,14,203,359
4409,4,20,2015-01-02 00:00:00,17,236,77
4410,4,20,2015-01-05 00:00:00,13,135,470
4411,4,20,2015-01-06 00:00:00,10,221,420
4412,4,20,2015-01-06 00:00:00,6,25,750
4413,4,20,2015-01-06 00:00:00,11,143,84
4414,4,20,2015-01-06 00:00:00,18,76,18
4415,4,20,2015-01-07 00:00:00,16,101,0
4416,4,20,2015-01-08 00:00:00,17,75,304
4417,4,20,2015-01-13 00:00:00,16,206,629
4418,4,20,2015-01-13 00:00:00,11,79,390
4419,4,20,2015-01-15 00:00:00,3,206,692
4420,4,20,2015-01-15 00:00:00,3,106,562
4421,4,20,2015-01-17 00:00:00,16,197,52
4422,4,20,2015-01-17 00:00:00,11,168,1122
4423,4,20,2015-01-17 00:00:00,16,83,972
4424,4,20,2015-01-17 00:00:00,17,214,256
4425,4,21,2015-01-03 00:00:00,4,68,640
4426,4,21,2015-01-03 00:00:00,8,37,191
4427,4,21,2015-01-03 00:00:00,18,137,100
4428,4,21,2015-01-04 00:00:00,17,79,65
4429,4,21,2015-01-04 00:00:00,5,161,29
4430,4,21,2015-01-04 00:00:00,4,74,84
4431,4,21,2015-01-04 00:00:00,1,220,6
4432,4,21,2015-01-05 00:00:00,14,167,187
4433,4,21,2015-01-05 00:00:00,19,182,3
4434,4,21,2015-01-06 00:00:00,17,64,39
4435,4,21,2015-01-07 00:00:00,18,225,4
4436,4,21,2015-01-07 00:00:00,11,115,27
4437,4,21,2015-01-07 00:00:00,2,202,0
4438,4,21,2015-01-07 00:00:00,17,101,0
4439,4,21,2015-01-08 00:00:00,18,164,44
4440,4,21,2015-01-10 00:00:00,19,39,130
4441,4,21,2015-01-10 00:00:00,8,189,28
4442,4,21,2015-01-11 00:00:00,15,108,113
4443,4,21,2015-01-16 00:00:00,18,17,2441
4444,4,21,2015-01-16 00:00:00,9,28,86
4445,4,21,2015-01-16 00:00:00,14,213,30
4446,4,21,2015-01-16 00:00:00,1,57,11
4447,4,22,2015-01-03 00:00:00,8,189,596
4448,4,22,2015-01-04 00:00:00,6,81,540
4449,4,22,2015-01-04 00:00:00,18,63,15
4450,4,22,2015-01-06 00:00:00,3,227,769
4451,4,22,2015-01-06 00:00:00,18,232,244
4452,4,22,2015-01-06 00:00:00,16,216,63
4453,4,22,2015-01-06 00:00:00,14,8,15
4454,4,22,2015-01-07 00:00:00,12,37,352
4455,4,22,2015-01-07 00:00:00,13,212,58
4456,4,22,2015-01-07 00:00:00,14,168,222
4457,4,22,2015-01-07 00:00:00,1,148,13
4458,4,22,2015-01-10 00:00:00,7,48,77
4459,4,22,2015-01-12 00:00:00,18,228,43
4460,4,22,2015-01-15 00:00:00,4,61,1167
4461,4,22,2015-01-16 00:00:00,7,159,913
4462,4,22,2015-01-16 00:00:00,7,215,153
4463,4,22,2015-01-16 00:00:00,14,42,15
4464,4,22,2015-01-16 00:00:00,7,80,17
4465,4,22,2015-01-17 00:00:00,16,43,249
4466,4,22,2015-01-17 00:00:00,9,8,315
4467,4,22,2015-01-17 00:00:00,19,22,1
4468,4,22,2015-01-20 00:00:00,3,209,124
4469,4,23,2015-01-02 00:00:00,7,189,2
4470,4,23,2015-01-02 00:00:00,18,74,13
4471,4,23,2015-01-03 00:00:00,7,72,282
4472,4,23,2015-01-05 00:00:00,2,58,143
4473,4,23,2015-01-05 00:00:00,7,206,22
4474,4,23,2015-01-05 00:00:00,7,79,17
4475,4,23,2015-01-05 00:00:00,10,220,115
4476,4,23,2015-01-06 00:00:00,2,207,132
4477,4,23,2015-01-06 00:00:00,5,6,7
4478,4,23,2015-01-06 00:00:00,2,107,23
4479,4,23,2015-01-06 00:00:00,7,177,3
4480,4,23,2015-01-08 00:00:00,15,6,0
4481,4,23,2015-01-08 00:00:00,15,241,0
4482,4,23,2015-01-08 00:00:00,19,217,0
4483,4,23,2015-01-08 00:00:00,6,51,0
4484,4,23,2015-01-11 00:00:00,6,134,903
4485,4,23,2015-01-11 00:00:00,15,188,69
4486,4,23,2015-01-11 00:00:00,4,221,124
4487,4,23,2015-01-11 00:00:00,11,160,46
4488,4,23,2015-01-12 00:00:00,10,61,128
4489,4,23,2015-01-12 00:00:00,13,66,350
4490,4,23,2015-01-13 00:00:00,4,239,757
4491,4,23,2015-01-16 00:00:00,5,240,134
4492,4,23,2015-01-16 00:00:00,16,14,508
4493,4,23,2015-01-16 00:00:00,4,190,86
4494,4,23,2015-01-16 00:00:00,19,71,48
4495,4,23,2015-01-17 00:00:00,2,211,2
4496,4,23,2015-01-17 00:00:00,12,236,13
4497,4,23,2015-01-20 00:00:00,12,219,488
4498,4,23,2015-01-20 00:00:00,12,214,294
4499,4,24,2015-01-03 00:00:00,14,152,345
4500,4,24,2015-01-03 00:00:00,3,190,305
4501,4,24,2015-01-03 00:00:00,4,235,200
4502,4,24,2015-01-03 00:00:00,10,118,255
4503,4,24,2015-01-05 00:00:00,5,150,276
4504,4,24,2015-01-05 00:00:00,1,18,138
4505,4,24,2015-01-05 00:00:00,11,31,19
4506,4,24,2015-01-07 00:00:00,2,88,124
4507,4,24,2015-01-07 00:00:00,4,84,1095
4508,4,24,2015-01-09 00:00:00,2,77,475
4509,4,24,2015-01-10 00:00:00,19,60,114
4510,4,24,2015-01-10 00:00:00,16,70,79
4511,4,24,2015-01-11 00:00:00,17,96,177
4512,4,24,2015-01-12 00:00:00,13,137,430
4513,4,24,2015-01-12 00:00:00,11,183,642
4514,4,24,2015-01-13 00:00:00,14,185,328
4515,4,24,2015-01-13 00:00:00,11,219,481
4516,4,24,2015-01-13 00:00:00,5,216,41
4517,4,24,2015-01-15 00:00:00,4,44,14
4518,4,24,2015-01-17 00:00:00,12,12,111
4519,4,24,2015-01-17 00:00:00,5,66,57
4520,4,24,2015-01-17 00:00:00,5,44,6
4521,4,24,2015-01-18 00:00:00,11,111,395
4522,4,24,2015-01-18 00:00:00,9,217,10
4523,4,24,2015-01-18 00:00:00,1,168,2
4524,4,25,2015-01-03 00:00:00,13,157,672
4525,4,25,2015-01-03 00:00:00,15,100,35
4526,4,25,2015-01-03 00:00:00,11,178,52
4527,4,25,2015-01-10 00:00:00,11,171,1122
4528,4,25,2015-01-10 00:00:00,2,165,104
4529,4,25,2015-01-10 00:00:00,11,219,346
4530,4,25,2015-01-10 00:00:00,8,122,25
4531,4,25,2015-01-11 00:00:00,16,236,45
4532,4,25,2015-01-11 00:00:00,4,41,24
4533,4,25,2015-01-12 00:00:00,9,6,31
4534,4,25,2015-01-12 00:00:00,12,241,2
4535,4,25,2015-01-12 00:00:00,14,197,1
4536,4,25,2015-01-12 00:00:00,16,223,0
4537,4,25,2015-01-15 00:00:00,9,193,1464
4538,4,25,2015-01-16 00:00:00,15,75,592
4539,4,25,2015-01-17 00:00:00,10,176,241
4540,4,25,2015-01-17 00:00:00,18,120,102
4541,4,25,2015-01-18 00:00:00,16,46,673
4542,4,25,2015-01-18 00:00:00,19,201,246
4543,4,25,2015-01-18 00:00:00,14,91,30
4544,4,25,2015-01-19 00:00:00,12,73,121
4545,4,25,2015-01-19 00:00:00,11,238,10
4546,4,26,2015-01-08 00:00:00,18,225,655
4547,4,26,2015-01-09 00:00:00,10,191,358
4548,4,26,2015-01-09 00:00:00,10,39,1260
4549,4,26,2015-01-11 00:00:00,15,117,378
4550,4,26,2015-01-12 00:00:00,4,186,15
4551,4,26,2015-01-12 00:00:00,16,115,1049
4552,4,26,2015-01-14 00:00:00,2,13,460
4553,4,26,2015-01-14 00:00:00,3,217,748
4554,4,26,2015-01-14 00:00:00,19,133,44
4555,4,26,2015-01-15 00:00:00,6,10,135
4556,4,26,2015-01-15 00:00:00,5,138,2
4557,4,26,2015-01-16 00:00:00,12,233,2
4558,4,26,2015-01-17 00:00:00,16,184,2
4559,4,26,2015-01-17 00:00:00,6,131,1
4560,4,26,2015-01-19 00:00:00,16,123,0
4561,4,26,2015-01-20 00:00:00,14,82,63
4562,4,27,2015-01-02 00:00:00,15,162,8
4563,4,27,2015-01-02 00:00:00,3,226,1
4564,4,27,2015-01-02 00:00:00,2,37,0
4565,4,27,2015-01-04 00:00:00,9,123,563
4566,4,27,2015-01-04 00:00:00,9,184,295
4567,4,27,2015-01-05 00:00:00,13,234,393
4568,4,27,2015-01-09 00:00:00,9,54,2100
4569,4,27,2015-01-09 00:00:00,17,178,132
4570,4,27,2015-01-10 00:00:00,7,147,445
4571,4,27,2015-01-14 00:00:00,16,65,462
4572,4,27,2015-01-17 00:00:00,9,8,403
4573,4,27,2015-01-18 00:00:00,7,229,972
4574,4,27,2015-01-18 00:00:00,3,156,20
4575,4,27,2015-01-18 00:00:00,19,109,112
4576,4,27,2015-01-18 00:00:00,16,44,24
4577,4,27,2015-01-19 00:00:00,17,213,29
4578,4,27,2015-01-19 00:00:00,11,41,0
4579,4,27,2015-01-19 00:00:00,9,152,0
4580,4,27,2015-01-19 00:00:00,16,152,0
4581,4,28,2015-01-06 00:00:00,11,194,98
4582,4,28,2015-01-06 00:00:00,5,171,18
4583,4,28,2015-01-06 00:00:00,6,21,327
4584,4,28,2015-01-08 00:00:00,15,132,100
4585,4,28,2015-01-08 00:00:00,7,32,265
4586,4,28,2015-01-08 00:00:00,5,48,147
4587,4,28,2015-01-10 00:00:00,4,75,28
4588,4,28,2015-01-10 00:00:00,15,219,5
4589,4,28,2015-01-11 00:00:00,6,140,192
4590,4,28,2015-01-11 00:00:00,7,168,8
4591,4,28,2015-01-13 00:00:00,15,8,313
4592,4,28,2015-01-13 00:00:00,15,124,76
4593,4,28,2015-01-13 00:00:00,12,59,21
4594,4,28,2015-01-14 00:00:00,12,164,0
4595,4,28,2015-01-15 00:00:00,18,94,10
4596,4,28,2015-01-15 00:00:00,6,234,53
4597,4,28,2015-01-15 00:00:00,19,232,11
4598,4,28,2015-01-15 00:00:00,7,121,254
4599,4,28,2015-01-16 00:00:00,19,124,90
4600,4,28,2015-01-17 00:00:00,6,17,95
4601,4,28,2015-01-17 00:00:00,18,198,212
4602,4,28,2015-01-17 00:00:00,10,6,1
4603,4,28,2015-01-17 00:00:00,4,153,4
4604,4,28,2015-01-18 00:00:00,5,44,610
4605,4,28,2015-01-18 00:00:00,13,167,230
4606,4,28,2015-01-18 00:00:00,16,75,4
4607,4,28,2015-01-18 00:00:00,1,227,26
4608,4,28,2015-01-19 00:00:00,12,19,356
4609,4,28,2015-01-19 00:00:00,19,118,18
4610,4,28,2015-01-19 00:00:00,4,125,119
4611,4,29,2015-01-03 00:00:00,14,218,722
4612,4,29,2015-01-03 00:00:00,9,189,30
4613,4,29,2015-01-03 00:00:00,19,185,17
4614,4,29,2015-01-04 00:00:00,12,125,28
4615,4,29,2015-01-04 00:00:00,6,50,58
4616,4,29,2015-01-05 00:00:00,10,234,0
4617,4,29,2015-01-05 00:00:00,8,3,2
4618,4,29,2015-01-05 00:00:00,17,167,0
4619,4,29,2015-01-07 00:00:00,16,124,219
4620,4,29,2015-01-07 00:00:00,2,3,176
4621,4,29,2015-01-07 00:00:00,5,131,279
4622,4,29,2015-01-08 00:00:00,2,244,373
4623,4,29,2015-01-08 00:00:00,14,162,190
4624,4,29,2015-01-10 00:00:00,14,84,723
4625,4,29,2015-01-10 00:00:00,2,216,305
4626,4,29,2015-01-10 00:00:00,6,241,61
4627,4,29,2015-01-15 00:00:00,18,15,414
4628,4,29,2015-01-15 00:00:00,17,30,1089
4629,4,29,2015-01-15 00:00:00,11,144,51
4630,4,29,2015-01-17 00:00:00,8,235,1202
4631,4,29,2015-01-17 00:00:00,7,169,120
4632,4,29,2015-01-17 00:00:00,18,136,179
4633,4,29,2015-01-19 00:00:00,19,243,96
4634,4,29,2015-01-20 00:00:00,4,210,105
4635,4,29,2015-01-20 00:00:00,9,87,62
4636,4,29,2015-01-20 00:00:00,19,87,0
4637,4,29,2015-01-20 00:00:00,11,12,8
4638,4,30,2015-01-04 00:00:00,2,163,864
4639,4,30,2015-01-05 00:00:00,12,207,126
4640,4,30,2015-01-05 00:00:00,10,166,75
4641,4,30,2015-01-07 00:00:00,6,41,79
4642,4,30,2015-01-07 00:00:00,6,152,70
4643,4,30,2015-01-11 00:00:00,14,95,936
4644,4,30,2015-01-15 00:00:00,17,167,3085
4645,4,30,2015-01-15 00:00:00,19,38,436
4646,4,30,2015-01-15 00:00:00,11,242,77
4647,4,30,2015-01-15 00:00:00,12,71,1
4648,4,30,2015-01-18 00:00:00,1,57,1239
4649,4,30,2015-01-18 00:00:00,5,227,79
4650,4,30,2015-01-18 00:00:00,4,223,443
4651,4,30,2015-01-18 00:00:00,9,37,7
4652,4,30,2015-01-19 00:00:00,19,116,555
4653,4,31,2015-01-04 00:00:00,18,211,1228
4654,4,31,2015-01-04 00:00:00,14,19,278
4655,4,31,2015-01-04 00:00:00,3,84,3
4656,4,31,2015-01-05 00:00:00,17,8,220
4657,4,31,2015-01-05 00:00:00,16,80,109
4658,4,31,2015-01-05 00:00:00,11,241,37
4659,4,31,2015-01-08 00:00:00,5,199,375
4660,4,31,2015-01-09 00:00:00,11,37,824
4661,4,31,2015-01-09 00:00:00,10,42,84
4662,4,31,2015-01-09 00:00:00,13,238,44
4663,4,31,2015-01-10 00:00:00,11,121,10
4664,4,31,2015-01-10 00:00:00,3,209,3
4665,4,31,2015-01-10 00:00:00,1,198,0
4666,4,31,2015-01-10 00:00:00,3,130,1
4667,4,31,2015-01-12 00:00:00,7,94,541
4668,4,31,2015-01-12 00:00:00,6,197,507
4669,4,31,2015-01-12 00:00:00,13,208,262
4670,4,31,2015-01-12 00:00:00,17,135,70
4671,4,31,2015-01-14 00:00:00,2,28,489
4672,4,31,2015-01-16 00:00:00,10,152,66
4673,4,31,2015-01-16 00:00:00,9,152,314
4674,4,31,2015-01-16 00:00:00,8,127,945
4675,4,31,2015-01-18 00:00:00,6,7,976
4676,4,31,2015-01-18 00:00:00,16,83,165
4677,4,31,2015-01-18 00:00:00,16,91,1
4678,4,31,2015-01-18 00:00:00,10,16,53
4679,4,32,2015-01-02 00:00:00,3,45,421
4680,4,32,2015-01-02 00:00:00,4,225,175
4681,4,32,2015-01-06 00:00:00,3,198,624
4682,4,32,2015-01-06 00:00:00,6,102,772
4683,4,32,2015-01-10 00:00:00,6,49,1613
4684,4,32,2015-01-12 00:00:00,12,28,379
4685,4,32,2015-01-12 00:00:00,3,202,245
4686,4,32,2015-01-12 00:00:00,14,187,468
4687,4,32,2015-01-13 00:00:00,14,179,502
4688,4,32,2015-01-13 00:00:00,18,170,16
4689,4,32,2015-01-13 00:00:00,1,130,4
4690,4,32,2015-01-17 00:00:00,13,50,386
4691,4,32,2015-01-17 00:00:00,16,51,84
4692,4,32,2015-01-20 00:00:00,15,85,594
4693,4,32,2015-01-20 00:00:00,8,182,165
4694,4,32,2015-01-20 00:00:00,15,183,186
4695,4,33,2015-01-05 00:00:00,17,210,470
4696,4,33,2015-01-05 00:00:00,4,31,1
4697,4,33,2015-01-05 00:00:00,5,55,7
4698,4,33,2015-01-05 00:00:00,19,238,1
4699,4,33,2015-01-07 00:00:00,3,214,0
4700,4,33,2015-01-07 00:00:00,1,117,0
4701,4,33,2015-01-07 00:00:00,12,17,0
4702,4,33,2015-01-12 00:00:00,10,191,1074
4703,4,33,2015-01-12 00:00:00,2,18,519
4704,4,33,2015-01-12 00:00:00,4,7,262
4705,4,33,2015-01-12 00:00:00,4,82,416
4706,4,33,2015-01-18 00:00:00,8,7,436
4707,4,33,2015-01-18 00:00:00,14,159,789
4708,4,33,2015-01-18 00:00:00,14,197,59
4709,4,33,2015-01-19 00:00:00,19,70,527
4710,4,33,2015-01-19 00:00:00,13,1,451
4711,4,33,2015-01-20 00:00:00,3,122,467
4712,4,33,2015-01-20 00:00:00,1,167,291
4713,4,33,2015-01-20 00:00:00,12,32,188
4714,4,33,2015-01-20 00:00:00,16,220,117
4715,4,34,2015-01-03 00:00:00,6,95,592
4716,4,34,2015-01-03 00:00:00,15,150,25
4717,4,34,2015-01-04 00:00:00,2,243,490
4718,4,34,2015-01-04 00:00:00,16,107,185
4719,4,34,2015-01-04 00:00:00,12,15,128
4720,4,34,2015-01-04 00:00:00,15,169,95
4721,4,34,2015-01-06 00:00:00,8,225,198
4722,4,34,2015-01-06 00:00:00,9,25,112
4723,4,34,2015-01-06 00:00:00,4,122,212
4724,4,34,2015-01-08 00:00:00,12,185,693
4725,4,34,2015-01-08 00:00:00,2,89,78
4726,4,34,2015-01-09 00:00:00,10,91,280
4727,4,34,2015-01-11 00:00:00,19,35,586
4728,4,34,2015-01-11 00:00:00,7,64,170
4729,4,34,2015-01-11 00:00:00,18,179,43
4730,4,34,2015-01-13 00:00:00,18,13,279
4731,4,34,2015-01-13 00:00:00,14,3,397
4732,4,34,2015-01-14 00:00:00,10,174,44
4733,4,34,2015-01-15 00:00:00,16,218,243
4734,4,34,2015-01-15 00:00:00,6,215,474
4735,4,34,2015-01-15 00:00:00,15,112,69
4736,4,34,2015-01-16 00:00:00,19,238,63
4737,4,34,2015-01-16 00:00:00,1,112,73
4738,4,34,2015-01-19 00:00:00,16,79,369
4739,4,34,2015-01-19 00:00:00,17,26,556
4740,4,34,2015-01-19 00:00:00,14,161,182
4741,4,34,2015-01-19 00:00:00,3,218,11
4742,4,34,2015-01-20 00:00:00,12,55,196
4743,4,35,2015-01-03 00:00:00,1,142,810
4744,4,35,2015-01-03 00:00:00,13,238,9
4745,4,35,2015-01-03 00:00:00,12,161,180
4746,4,35,2015-01-03 00:00:00,6,94,34
4747,4,35,2015-01-06 00:00:00,5,180,752
4748,4,35,2015-01-07 00:00:00,17,70,417
4749,4,35,2015-01-11 00:00:00,8,32,1059
4750,4,35,2015-01-11 00:00:00,7,29,758
4751,4,35,2015-01-11 00:00:00,15,75,39
4752,4,35,2015-01-15 00:00:00,2,6,1061
4753,4,35,2015-01-15 00:00:00,4,20,7
4754,4,35,2015-01-15 00:00:00,14,165,0
4755,4,35,2015-01-15 00:00:00,4,66,0
4756,4,35,2015-01-18 00:00:00,12,182,957
4757,4,35,2015-01-18 00:00:00,14,95,20
4758,4,35,2015-01-19 00:00:00,2,211,761
4759,4,35,2015-01-19 00:00:00,3,119,154
4760,4,35,2015-01-19 00:00:00,18,224,1
4761,4,35,2015-01-19 00:00:00,7,160,0
4762,4,35,2015-01-20 00:00:00,5,122,39
4763,4,35,2015-01-20 00:00:00,17,19,435
4764,4,36,2015-01-05 00:00:00,6,139,702
4765,4,36,2015-01-05 00:00:00,5,107,6
4766,4,36,2015-01-05 00:00:00,3,222,0
4767,4,36,2015-01-08 00:00:00,16,105,37
4768,4,36,2015-01-08 00:00:00,1,162,76
4769,4,36,2015-01-08 00:00:00,12,64,269
4770,4,36,2015-01-08 00:00:00,5,122,228
4771,4,36,2015-01-09 00:00:00,18,184,383
4772,4,36,2015-01-12 00:00:00,19,129,826
4773,4,36,2015-01-12 00:00:00,1,95,51
4774,4,36,2015-01-12 00:00:00,17,109,4
4775,4,36,2015-01-15 00:00:00,5,136,33
4776,4,36,2015-01-15 00:00:00,19,42,17
4777,4,36,2015-01-15 00:00:00,5,14,63
4778,4,36,2015-01-16 00:00:00,17,7,1
4779,4,36,2015-01-16 00:00:00,17,18,3
4780,4,36,2015-01-17 00:00:00,16,212,142
4781,4,36,2015-01-17 00:00:00,17,178,269
4782,4,36,2015-01-17 00:00:00,13,53,201
4783,4,36,2015-01-18 00:00:00,4,58,158
4784,4,36,2015-01-18 00:00:00,1,150,238
4785,4,36,2015-01-18 00:00:00,11,158,9
4786,4,36,2015-01-18 00:00:00,18,92,15
4787,4,36,2015-01-20 00:00:00,8,188,399
4788,4,36,2015-01-20 00:00:00,7,80,99
4789,4,36,2015-01-20 00:00:00,1,216,189
4790,4,36,2015-01-20 00:00:00,2,151,70
4791,4,37,2015-01-08 00:00:00,6,107,805
4792,4,37,2015-01-08 00:00:00,12,167,461
4793,4,37,2015-01-08 00:00:00,15,226,411
4794,4,37,2015-01-08 00:00:00,16,225,123
4795,4,37,2015-01-13 00:00:00,1,202,788
4796,4,37,2015-01-13 00:00:00,9,145,440
4797,4,37,2015-01-13 00:00:00,4,52,116
4798,4,37,2015-01-14 00:00:00,15,237,807
4799,4,37,2015-01-14 00:00:00,19,187,7
4800,4,37,2015-01-14 00:00:00,12,98,0
4801,4,37,2015-01-14 00:00:00,18,166,1
4802,4,37,2015-01-15 00:00:00,7,139,317
4803,4,37,2015-01-16 00:00:00,8,182,362
4804,4,37,2015-01-16 00:00:00,13,104,177
4805,4,37,2015-01-18 00:00:00,17,69,91
4806,4,37,2015-01-19 00:00:00,5,13,58
4807,4,37,2015-01-19 00:00:00,12,173,51
4808,4,38,2015-01-02 00:00:00,15,181,4
4809,4,38,2015-01-02 00:00:00,3,184,43
4810,4,38,2015-01-04 00:00:00,15,106,1032
4811,4,38,2015-01-04 00:00:00,9,34,36
4812,4,38,2015-01-04 00:00:00,2,173,57
4813,4,38,2015-01-05 00:00:00,8,216,45
4814,4,38,2015-01-05 00:00:00,2,203,0
4815,4,38,2015-01-05 00:00:00,11,222,2
4816,4,38,2015-01-05 00:00:00,8,91,0
4817,4,38,2015-01-06 00:00:00,4,49,689
4818,4,38,2015-01-07 00:00:00,7,6,601
4819,4,38,2015-01-07 00:00:00,16,51,55
4820,4,38,2015-01-07 00:00:00,19,89,25
4821,4,38,2015-01-07 00:00:00,12,157,145
4822,4,38,2015-01-08 00:00:00,3,225,374
4823,4,38,2015-01-08 00:00:00,4,107,219
4824,4,38,2015-01-11 00:00:00,14,77,505
4825,4,38,2015-01-11 00:00:00,11,176,103
4826,4,38,2015-01-11 00:00:00,7,63,17
4827,4,38,2015-01-11 00:00:00,3,108,38
4828,4,38,2015-01-12 00:00:00,5,140,144
4829,4,38,2015-01-12 00:00:00,19,237,261
4830,4,38,2015-01-13 00:00:00,13,69,289
4831,4,38,2015-01-13 00:00:00,19,25,32
4832,4,38,2015-01-15 00:00:00,12,70,407
4833,4,38,2015-01-15 00:00:00,15,217,707
4834,4,38,2015-01-17 00:00:00,14,158,273
4835,4,38,2015-01-19 00:00:00,10,234,748
4836,4,38,2015-01-19 00:00:00,15,29,554
4837,4,38,2015-01-19 00:00:00,6,233,13
4838,4,38,2015-01-19 00:00:00,6,3,76
4839,4,39,2015-01-04 00:00:00,2,228,885
4840,4,39,2015-01-05 00:00:00,19,127,18
4841,4,39,2015-01-05 00:00:00,16,199,35
4842,4,39,2015-01-05 00:00:00,1,158,33
4843,4,39,2015-01-06 00:00:00,17,170,11
4844,4,39,2015-01-06 00:00:00,13,58,53
4845,4,39,2015-01-09 00:00:00,15,121,916
4846,4,39,2015-01-09 00:00:00,3,142,8
4847,4,39,2015-01-09 00:00:00,15,214,21
4848,4,39,2015-01-09 00:00:00,11,201,3
4849,4,39,2015-01-10 00:00:00,19,209,15
4850,4,39,2015-01-12 00:00:00,8,156,13
4851,4,39,2015-01-12 00:00:00,1,243,520
4852,4,39,2015-01-13 00:00:00,6,104,31
4853,4,39,2015-01-13 00:00:00,16,133,413
4854,4,39,2015-01-13 00:00:00,1,176,79
4855,4,39,2015-01-14 00:00:00,4,141,731
4856,4,39,2015-01-14 00:00:00,14,244,213
4857,4,39,2015-01-15 00:00:00,7,209,41
4858,4,39,2015-01-15 00:00:00,1,197,656
4859,4,39,2015-01-16 00:00:00,4,185,311
4860,4,39,2015-01-16 00:00:00,5,79,0
4861,4,39,2015-01-16 00:00:00,14,239,1
4862,4,39,2015-01-16 00:00:00,7,216,2
4863,4,39,2015-01-17 00:00:00,5,93,0
4864,4,39,2015-01-17 00:00:00,10,197,0
4865,4,39,2015-01-17 00:00:00,19,142,0
4866,4,39,2015-01-17 00:00:00,12,92,0
4867,4,40,2015-01-05 00:00:00,1,171,1328
4868,4,40,2015-01-05 00:00:00,10,139,9
4869,4,40,2015-01-05 00:00:00,2,135,0
4870,4,40,2015-01-05 00:00:00,6,224,14
4871,4,40,2015-01-07 00:00:00,16,186,183
4872,4,40,2015-01-10 00:00:00,7,206,1026
4873,4,40,2015-01-10 00:00:00,19,235,55
4874,4,40,2015-01-10 00:00:00,6,151,25
4875,4,40,2015-01-10 00:00:00,14,1,0
4876,4,40,2015-01-13 00:00:00,17,52,179
4877,4,40,2015-01-15 00:00:00,14,68,1446
4878,4,40,2015-01-15 00:00:00,1,44,48
4879,4,40,2015-01-15 00:00:00,4,175,110
4880,4,40,2015-01-15 00:00:00,8,154,758
4881,4,40,2015-01-16 00:00:00,3,81,17
4882,4,40,2015-01-16 00:00:00,6,77,24
4883,4,40,2015-01-16 00:00:00,14,197,2
4884,4,40,2015-01-16 00:00:00,13,109,5
4885,4,40,2015-01-19 00:00:00,12,76,1612
