id,id_pais,id_material,fecha,stock
665,1,1,2022-10-27 00:00:00,177
666,1,1,2022-10-28 00:00:00,177
667,1,1,2022-10-29 00:00:00,177
668,1,1,2022-10-30 00:00:00,177
669,1,1,2022-10-31 00:00:00,177
670,1,1,2022-11-01 00:00:00,177
671,1,1,2022-11-02 00:00:00,177
672,1,1,2022-11-03 00:00:00,177
673,1,1,2022-11-04 00:00:00,177
674,1,1,2022-11-05 00:00:00,177
675,1,1,2022-11-06 00:00:00,177
676,1,1,2022-11-07 00:00:00,177
677,1,1,2022-11-08 00:00:00,177
678,1,1,2022-11-09 00:00:00,177
679,1,1,2022-11-10 00:00:00,177
680,1,1,2022-11-11 00:00:00,177
681,1,1,2022-11-12 00:00:00,177
682,1,1,2022-11-13 00:00:00,177
683,1,1,2022-11-14 00:00:00,177
684,1,1,2022-11-15 00:00:00,177
685,1,1,2022-11-16 00:00:00,177
686,1,1,2022-11-17 00:00:00,177
687,1,1,2022-11-18 00:00:00,177
688,1,1,2022-11-19 00:00:00,177
689,1,1,2022-11-20 00:00:00,177
690,1,1,2022-11-21 00:00:00,177
691,1,1,2022-11-22 00:00:00,177
692,1,1,2022-11-23 00:00:00,177
693,1,1,2022-11-24 00:00:00,177
694,1,1,2022-11-25 00:00:00,177
695,1,1,2022-11-26 00:00:00,177
696,1,1,2022-11-27 00:00:00,177
697,1,1,2022-11-28 00:00:00,177
698,1,1,2022-11-29 00:00:00,177
699,1,1,2022-11-30 00:00:00,177
700,1,1,2022-12-01 00:00:00,177
701,1,1,2022-12-02 00:00:00,177
702,1,1,2022-12-03 00:00:00,177
703,1,1,2022-12-04 00:00:00,177
704,1,1,2022-12-05 00:00:00,177
705,1,1,2022-12-06 00:00:00,177
706,1,1,2022-12-07 00:00:00,177
707,1,1,2022-12-08 00:00:00,177
708,1,1,2022-12-09 00:00:00,177
709,1,1,2022-12-10 00:00:00,177
710,1,1,2022-12-11 00:00:00,177
711,1,1,2022-12-12 00:00:00,177
712,1,1,2022-12-13 00:00:00,154
713,1,1,2022-12-14 00:00:00,154
714,1,1,2022-12-15 00:00:00,154
715,1,1,2022-12-16 00:00:00,154
716,1,1,2022-12-17 00:00:00,154
717,1,1,2022-12-18 00:00:00,154
718,1,1,2022-12-19 00:00:00,103
719,1,1,2022-12-20 00:00:00,143
720,1,1,2022-12-21 00:00:00,143
721,1,1,2022-12-22 00:00:00,223
722,1,1,2022-12-23 00:00:00,223
723,1,1,2022-12-24 00:00:00,223
724,1,1,2022-12-25 00:00:00,223
725,1,1,2022-12-26 00:00:00,223
726,1,1,2022-12-27 00:00:00,223
727,1,1,2022-12-28 00:00:00,223
728,1,1,2022-12-29 00:00:00,223
729,1,1,2022-12-30 00:00:00,223
730,1,1,2022-12-31 00:00:00,223
731,1,1,2023-01-01 00:00:00,223
732,1,1,2023-01-02 00:00:00,223
733,1,1,2023-01-03 00:00:00,223
734,1,1,2023-01-04 00:00:00,223
735,1,1,2023-01-05 00:00:00,223
736,1,1,2023-01-06 00:00:00,223
737,1,1,2023-01-07 00:00:00,223
738,1,1,2023-01-08 00:00:00,223
739,1,1,2023-01-09 00:00:00,223
740,1,1,2023-01-10 00:00:00,223
741,1,1,2023-01-11 00:00:00,223
742,1,1,2023-01-12 00:00:00,223
743,1,1,2023-01-13 00:00:00,223
744,1,1,2023-01-14 00:00:00,223
745,1,1,2023-01-15 00:00:00,223
746,1,1,2023-01-16 00:00:00,223
747,1,1,2023-01-17 00:00:00,223
748,1,1,2023-01-18 00:00:00,223
749,1,1,2023-01-19 00:00:00,223
750,1,1,2023-01-20 00:00:00,223
751,1,1,2023-01-21 00:00:00,223
752,1,1,2023-01-22 00:00:00,196
753,1,1,2023-01-23 00:00:00,196
754,1,1,2023-01-24 00:00:00,196
755,1,1,2023-01-25 00:00:00,196
756,1,1,2023-01-26 00:00:00,196
757,1,1,2023-01-27 00:00:00,196
758,1,1,2023-01-28 00:00:00,196
759,1,1,2023-01-29 00:00:00,196
760,1,1,2023-01-30 00:00:00,196
761,1,1,2023-01-31 00:00:00,196
762,1,1,2023-02-01 00:00:00,196
763,1,1,2023-02-02 00:00:00,196
764,1,1,2023-02-03 00:00:00,196
765,1,1,2023-02-04 00:00:00,196
766,1,1,2023-02-05 00:00:00,196
767,1,1,2023-02-06 00:00:00,196
768,1,1,2023-02-07 00:00:00,196
769,1,1,2023-02-08 00:00:00,196
770,1,1,2023-02-09 00:00:00,196
771,1,1,2023-02-10 00:00:00,196
772,1,1,2023-02-11 00:00:00,196
773,1,1,2023-02-12 00:00:00,196
774,1,1,2023-02-13 00:00:00,196
775,1,1,2023-02-14 00:00:00,196
776,1,1,2023-02-15 00:00:00,196
777,1,1,2023-02-16 00:00:00,196
778,1,1,2023-02-17 00:00:00,196
779,1,1,2023-02-18 00:00:00,196
780,1,1,2023-02-19 00:00:00,196
781,1,1,2023-02-20 00:00:00,196
782,1,1,2023-02-21 00:00:00,196
783,1,1,2023-02-22 00:00:00,196
784,1,1,2023-02-23 00:00:00,196
785,1,1,2023-02-24 00:00:00,196
786,1,1,2023-02-25 00:00:00,196
787,1,1,2023-02-26 00:00:00,196
788,1,1,2023-02-27 00:00:00,196
789,1,1,2023-02-28 00:00:00,196
790,1,1,2023-03-01 00:00:00,196
791,1,1,2023-03-02 00:00:00,162
792,1,1,2023-03-03 00:00:00,162
793,1,1,2023-03-04 00:00:00,162
794,1,1,2023-03-05 00:00:00,162
795,1,1,2023-03-06 00:00:00,162
796,1,1,2023-03-07 00:00:00,162
797,1,1,2023-03-08 00:00:00,162
798,1,1,2023-03-09 00:00:00,162
799,1,1,2023-03-10 00:00:00,162
800,1,1,2023-03-11 00:00:00,162
801,1,1,2023-03-12 00:00:00,162
802,1,1,2023-03-13 00:00:00,162
803,1,1,2023-03-14 00:00:00,162
804,1,1,2023-03-15 00:00:00,162
805,1,1,2023-03-16 00:00:00,162
806,1,1,2023-03-17 00:00:00,162
807,1,1,2023-03-18 00:00:00,162
808,1,1,2023-03-19 00:00:00,162
809,1,1,2023-03-20 00:00:00,162
810,1,1,2023-03-21 00:00:00,162
811,1,1,2023-03-22 00:00:00,162
812,1,1,2023-03-23 00:00:00,162
813,1,1,2023-03-24 00:00:00,162
814,1,1,2023-03-25 00:00:00,162
815,1,1,2023-03-26 00:00:00,162
816,1,1,2023-03-27 00:00:00,162
817,1,1,2023-03-28 00:00:00,162
818,1,1,2023-03-29 00:00:00,162
819,1,1,2023-03-30 00:00:00,162
820,1,1,2023-03-31 00:00:00,162
821,1,1,2023-04-01 00:00:00,162
822,1,1,2023-04-02 00:00:00,162
823,1,1,2023-04-03 00:00:00,162
824,1,1,2023-04-04 00:00:00,162
825,1,1,2023-04-05 00:00:00,162
826,1,1,2023-04-06 00:00:00,162
827,1,1,2023-04-07 00:00:00,162
828,1,1,2023-04-08 00:00:00,162
829,1,1,2023-04-09 00:00:00,162
830,1,1,2023-04-10 00:00:00,162
831,1,1,2023-04-11 00:00:00,162
832,1,1,2023-04-12 00:00:00,162
833,1,1,2023-04-13 00:00:00,162
834,1,1,2023-04-14 00:00:00,162
835,1,1,2023-04-15 00:00:00,162
836,1,1,2023-04-16 00:00:00,162
837,1,1,2023-04-17 00:00:00,162
838,1,1,2023-04-18 00:00:00,162
839,1,1,2023-04-19 00:00:00,162
840,1,1,2023-04-20 00:00:00,162
841,1,1,2023-04-21 00:00:00,162
842,1,1,2023-04-22 00:00:00,162
843,1,1,2023-04-23 00:00:00,162
844,1,1,2023-04-24 00:00:00,162
845,1,1,2023-04-25 00:00:00,162
846,1,1,2023-04-26 00:00:00,162
847,1,1,2023-04-27 00:00:00,162
848,1,1,2023-04-28 00:00:00,162
849,1,1,2023-04-29 00:00:00,162
850,1,1,2023-04-30 00:00:00,162
851,1,1,2023-05-01 00:00:00,162
852,1,1,2023-05-02 00:00:00,162
853,1,1,2023-05-03 00:00:00,162
854,1,1,2023-05-04 00:00:00,162
855,1,1,2023-05-05 00:00:00,162
856,1,1,2023-05-06 00:00:00,162
857,1,1,2023-05-07 00:00:00,162
858,1,1,2023-05-08 00:00:00,162
859,1,1,2023-05-09 00:00:00,162
860,1,1,2023-05-10 00:00:00,162
861,1,1,2023-05-11 00:00:00,162
862,1,1,2023-05-12 00:00:00,162
863,1,1,2023-05-13 00:00:00,162
864,1,1,2023-05-14 00:00:00,162
865,1,1,2023-05-15 00:00:00,162
866,1,1,2023-05-16 00:00:00,162
867,1,1,2023-05-17 00:00:00,162
868,1,1,2023-05-18 00:00:00,162
869,1,1,2023-05-19 00:00:00,162
870,1,1,2023-05-20 00:00:00,162
871,1,1,2023-05-21 00:00:00,162
872,1,1,2023-05-22 00:00:00,162
873,1,1,2023-05-23 00:00:00,162
874,1,1,2023-05-24 00:00:00,162
875,1,1,2023-05-25 00:00:00,162
876,1,1,2023-05-26 00:00:00,162
877,1,1,2023-05-27 00:00:00,162
878,1,1,2023-05-28 00:00:00,162
879,1,1,2023-05-29 00:00:00,162
880,1,1,2023-05-30 00:00:00,162
881,1,1,2023-05-31 00:00:00,162
882,1,1,2023-06-01 00:00:00,162
883,1,1,2023-06-02 00:00:00,162
884,1,1,2023-06-03 00:00:00,162
885,1,1,2023-06-04 00:00:00,162
886,1,1,2023-06-05 00:00:00,162
887,1,1,2023-06-06 00:00:00,162
888,1,1,2023-06-07 00:00:00,162
889,1,1,2023-06-08 00:00:00,162
890,1,1,2023-06-09 00:00:00,162
891,1,1,2023-06-10 00:00:00,162
892,1,1,2023-06-11 00:00:00,162
893,1,1,2023-06-12 00:00:00,162
894,1,1,2023-06-13 00:00:00,162
895,1,1,2023-06-14 00:00:00,162
896,1,1,2023-06-15 00:00:00,162
897,1,1,2023-06-16 00:00:00,162
898,1,1,2023-06-17 00:00:00,162
899,1,1,2023-06-18 00:00:00,162
900,1,1,2023-06-19 00:00:00,162
901,1,1,2023-06-20 00:00:00,162
902,1,1,2023-06-21 00:00:00,162
903,1,1,2023-06-22 00:00:00,162
904,1,1,2023-06-23 00:00:00,162
905,1,1,2023-06-24 00:00:00,162
906,1,1,2023-06-25 00:00:00,86
907,1,1,2023-06-26 00:00:00,96
908,1,1,2023-06-27 00:00:00,166
909,1,1,2023-06-28 00:00:00,166
910,1,1,2023-06-29 00:00:00,166
911,1,1,2023-06-30 00:00:00,166
912,1,1,2023-07-01 00:00:00,166
913,1,1,2023-07-02 00:00:00,166
914,1,1,2023-07-03 00:00:00,166
915,1,1,2023-07-04 00:00:00,166
916,1,1,2023-07-05 00:00:00,166
917,1,1,2023-07-06 00:00:00,166
918,1,1,2023-07-07 00:00:00,166
919,1,1,2023-07-08 00:00:00,166
920,1,1,2023-07-09 00:00:00,166
921,1,1,2023-07-10 00:00:00,166
922,1,1,2023-07-11 00:00:00,166
923,1,1,2023-07-12 00:00:00,166
924,1,1,2023-07-13 00:00:00,166
925,1,1,2023-07-14 00:00:00,166
926,1,1,2023-07-15 00:00:00,166
927,1,1,2023-07-16 00:00:00,166
928,1,1,2023-07-17 00:00:00,166
929,1,1,2023-07-18 00:00:00,166
930,1,1,2023-07-19 00:00:00,166
931,1,1,2023-07-20 00:00:00,166
932,1,1,2023-07-21 00:00:00,166
933,1,1,2023-07-22 00:00:00,166
934,1,1,2023-07-23 00:00:00,166
935,1,1,2023-07-24 00:00:00,166
936,1,1,2023-07-25 00:00:00,166
937,1,1,2023-07-26 00:00:00,166
938,1,1,2023-07-27 00:00:00,166
939,1,1,2023-07-28 00:00:00,166
940,1,1,2023-07-29 00:00:00,166
941,1,1,2023-07-30 00:00:00,166
942,1,1,2023-07-31 00:00:00,166
943,1,1,2023-08-01 00:00:00,166
944,1,1,2023-08-02 00:00:00,166
945,1,1,2023-08-03 00:00:00,166
946,1,1,2023-08-04 00:00:00,166
947,1,1,2023-08-05 00:00:00,166
948,1,1,2023-08-06 00:00:00,166
949,1,1,2023-08-07 00:00:00,166
950,1,1,2023-08-08 00:00:00,166
951,1,1,2023-08-09 00:00:00,166
952,1,1,2023-08-10 00:00:00,166
953,1,1,2023-08-11 00:00:00,166
954,1,1,2023-08-12 00:00:00,166
955,1,1,2023-08-13 00:00:00,166
956,1,1,2023-08-14 00:00:00,166
957,1,1,2023-08-15 00:00:00,166
958,1,1,2023-08-16 00:00:00,166
959,1,1,2023-08-17 00:00:00,166
960,1,1,2023-08-18 00:00:00,166
961,1,1,2023-08-19 00:00:00,166
962,1,1,2023-08-20 00:00:00,166
963,1,1,2023-08-21 00:00:00,166
964,1,1,2023-08-22 00:00:00,166
965,1,1,2023-08-23 00:00:00,166
966,1,1,2023-08-24 00:00:00,166
967,1,1,2023-08-25 00:00:00,166
968,1,1,2023-08-26 00:00:00,166
969,1,1,2023-08-27 00:00:00,166
970,1,1,2023-08-28 00:00:00,166
971,1,1,2023-08-29 00:00:00,166
972,1,1,2023-08-30 00:00:00,166
973,1,1,2023-08-31 00:00:00,166
974,1,1,2023-09-01 00:00:00,166
975,1,1,2023-09-02 00:00:00,166
976,1,1,2023-09-03 00:00:00,166
977,1,1,2023-09-04 00:00:00,166
978,1,1,2023-09-05 00:00:00,166
979,1,1,2023-09-06 00:00:00,166
980,1,1,2023-09-07 00:00:00,166
981,1,1,2023-09-08 00:00:00,166
982,1,1,2023-09-09 00:00:00,166
983,1,1,2023-09-10 00:00:00,166
984,1,1,2023-09-11 00:00:00,166
985,1,1,2023-09-12 00:00:00,166
986,1,1,2023-09-13 00:00:00,166
987,1,1,2023-09-14 00:00:00,166
988,1,1,2023-09-15 00:00:00,166
989,1,1,2023-09-16 00:00:00,166
990,1,1,2023-09-17 00:00:00,166
991,1,1,2023-09-18 00:00:00,166
992,1,1,2023-09-19 00:00:00,166
993,1,1,2023-09-20 00:00:00,166
994,1,1,2023-09-21 00:00:00,166
995,1,1,2023-09-22 00:00:00,166
996,1,1,2023-09-23 00:00:00,166
997,1,1,2023-09-24 00:00:00,166
998,1,1,2023-09-25 00:00:00,166
999,1,1,2023-09-26 00:00:00,166
1000,1,1,2023-09-27 00:00:00,166
1001,1,1,2023-09-28 00:00:00,166
1002,1,1,2023-09-29 00:00:00,166
1003,1,1,2023-09-30 00:00:00,166
1004,1,1,2023-10-01 00:00:00,166
1005,1,1,2023-10-02 00:00:00,166
1006,1,1,2023-10-03 00:00:00,166
1007,1,1,2023-10-04 00:00:00,166
1008,1,1,2023-10-05 00:00:00,166
1009,1,1,2023-10-06 00:00:00,166
1010,1,1,2023-10-07 00:00:00,166
1011,1,1,2023-10-08 00:00:00,166
1012,1,1,2023-10-09 00:00:00,166
1013,1,1,2023-10-10 00:00:00,166
1014,1,1,2023-10-11 00:00:00,166
1015,1,1,2023-10-12 00:00:00,166
1016,1,1,2023-10-13 00:00:00,166
1017,1,1,2023-10-14 00:00:00,166
1018,1,1,2023-10-15 00:00:00,166
1019,1,1,2023-10-16 00:00:00,166
1020,1,1,2023-10-17 00:00:00,166
1021,1,1,2023-10-18 00:00:00,166
1022,1,1,2023-10-19 00:00:00,166
1023,1,1,2023-10-20 00:00:00,166
1024,1,1,2023-10-21 00:00:00,166
1025,1,1,2023-10-22 00:00:00,166
1026,1,2,2021-01-01 00:00:00,50
1027,1,2,2021-01-02 00:00:00,110
1028,1,2,2021-01-03 00:00:00,190
1029,1,2,2021-01-04 00:00:00,190
1030,1,2,2021-01-05 00:00:00,190
1031,1,2,2021-01-06 00:00:00,190
1032,1,2,2021-01-07 00:00:00,190
1033,1,2,2021-01-08 00:00:00,190
1034,1,2,2021-01-09 00:00:00,190
1035,1,2,2021-01-10 00:00:00,190
1036,1,2,2021-01-11 00:00:00,190
1037,1,2,2021-01-12 00:00:00,190
1038,1,2,2021-01-13 00:00:00,190
1039,1,2,2021-01-14 00:00:00,190
1040,1,2,2021-01-15 00:00:00,190
1041,1,2,2021-01-16 00:00:00,190
1042,1,2,2021-01-17 00:00:00,190
1043,1,2,2021-01-18 00:00:00,190
1044,1,2,2021-01-19 00:00:00,190
1045,1,2,2021-01-20 00:00:00,190
1046,1,2,2021-01-21 00:00:00,190
1047,1,2,2021-01-22 00:00:00,102
1048,1,2,2021-01-23 00:00:00,122
1049,1,2,2021-01-24 00:00:00,162
1050,1,2,2021-01-25 00:00:00,162
1051,1,2,2021-01-26 00:00:00,162
1052,1,2,2021-01-27 00:00:00,162
1053,1,2,2021-01-28 00:00:00,162
1054,1,2,2021-01-29 00:00:00,162
1055,1,2,2021-01-30 00:00:00,162
1056,1,2,2021-01-31 00:00:00,115
1057,1,2,2021-02-01 00:00:00,175
1058,1,2,2021-02-02 00:00:00,175
1059,1,2,2021-02-03 00:00:00,175
1060,1,2,2021-02-04 00:00:00,175
1061,1,2,2021-02-05 00:00:00,175
1062,1,2,2021-02-06 00:00:00,175
1063,1,2,2021-02-07 00:00:00,175
1064,1,2,2021-02-08 00:00:00,175
1065,1,2,2021-02-09 00:00:00,175
1066,1,2,2021-02-10 00:00:00,175
1067,1,2,2021-02-11 00:00:00,175
1068,1,2,2021-02-12 00:00:00,175
1069,1,2,2021-02-13 00:00:00,175
1070,1,2,2021-02-14 00:00:00,175
1071,1,2,2021-02-15 00:00:00,175
1072,1,2,2021-02-16 00:00:00,175
1073,1,2,2021-02-17 00:00:00,175
1074,1,2,2021-02-18 00:00:00,175
1075,1,2,2021-02-19 00:00:00,175
1076,1,2,2021-02-20 00:00:00,175
1077,1,2,2021-02-21 00:00:00,175
1078,1,2,2021-02-22 00:00:00,175
1079,1,2,2021-02-23 00:00:00,175
1080,1,2,2021-02-24 00:00:00,175
1081,1,2,2021-02-25 00:00:00,175
1082,1,2,2021-02-26 00:00:00,175
1083,1,2,2021-02-27 00:00:00,175
1084,1,2,2021-02-28 00:00:00,175
1085,1,2,2021-03-01 00:00:00,175
1086,1,2,2021-03-02 00:00:00,175
1087,1,2,2021-03-03 00:00:00,175
1088,1,2,2021-03-04 00:00:00,175
1089,1,2,2021-03-05 00:00:00,175
1090,1,2,2021-03-06 00:00:00,175
1091,1,2,2021-03-07 00:00:00,175
1092,1,2,2021-03-08 00:00:00,175
1093,1,2,2021-03-09 00:00:00,175
1094,1,2,2021-03-10 00:00:00,175
1095,1,2,2021-03-11 00:00:00,175
1096,1,2,2021-03-12 00:00:00,175
1097,1,2,2021-03-13 00:00:00,175
1098,1,2,2021-03-14 00:00:00,175
1099,1,2,2021-03-15 00:00:00,175
1100,1,2,2021-03-16 00:00:00,175
1101,1,2,2021-03-17 00:00:00,175
1102,1,2,2021-03-18 00:00:00,175
1103,1,2,2021-03-19 00:00:00,175
1104,1,2,2021-03-20 00:00:00,175
1105,1,2,2021-03-21 00:00:00,175
1106,1,2,2021-03-22 00:00:00,175
1107,1,2,2021-03-23 00:00:00,175
1108,1,2,2021-03-24 00:00:00,175
1109,1,2,2021-03-25 00:00:00,175
1110,1,2,2021-03-26 00:00:00,175
1111,1,2,2021-03-27 00:00:00,175
1112,1,2,2021-03-28 00:00:00,175
1113,1,2,2021-03-29 00:00:00,175
1114,1,2,2021-03-30 00:00:00,175
1115,1,2,2021-03-31 00:00:00,175
1116,1,2,2021-04-01 00:00:00,175
1117,1,2,2021-04-02 00:00:00,175
1118,1,2,2021-04-03 00:00:00,175
1119,1,2,2021-04-04 00:00:00,175
1120,1,2,2021-04-05 00:00:00,175
1121,1,2,2021-04-06 00:00:00,175
1122,1,2,2021-04-07 00:00:00,175
1123,1,2,2021-04-08 00:00:00,175
1124,1,2,2021-04-09 00:00:00,175
1125,1,2,2021-04-10 00:00:00,175
1126,1,2,2021-04-11 00:00:00,175
1127,1,2,2021-04-12 00:00:00,175
1128,1,2,2021-04-13 00:00:00,175
1129,1,2,2021-04-14 00:00:00,175
1130,1,2,2021-04-15 00:00:00,175
1131,1,2,2021-04-16 00:00:00,175
1132,1,2,2021-04-17 00:00:00,175
1133,1,2,2021-04-18 00:00:00,175
1134,1,2,2021-04-19 00:00:00,175
1135,1,2,2021-04-20 00:00:00,175
1136,1,2,2021-04-21 00:00:00,175
1137,1,2,2021-04-22 00:00:00,175
1138,1,2,2021-04-23 00:00:00,175
1139,1,2,2021-04-24 00:00:00,175
1140,1,2,2021-04-25 00:00:00,175
1141,1,2,2021-04-26 00:00:00,175
1142,1,2,2021-04-27 00:00:00,175
1143,1,2,2021-04-28 00:00:00,175
1144,1,2,2021-04-29 00:00:00,175
1145,1,2,2021-04-30 00:00:00,175
1146,1,2,2021-05-01 00:00:00,175
1147,1,2,2021-05-02 00:00:00,175
1148,1,2,2021-05-03 00:00:00,175
1149,1,2,2021-05-04 00:00:00,175
1150,1,2,2021-05-05 00:00:00,175
1151,1,2,2021-05-06 00:00:00,175
1152,1,2,2021-05-07 00:00:00,175
1153,1,2,2021-05-08 00:00:00,175
1154,1,2,2021-05-09 00:00:00,175
1155,1,2,2021-05-10 00:00:00,175
1156,1,2,2021-05-11 00:00:00,175
1157,1,2,2021-05-12 00:00:00,175
1158,1,2,2021-05-13 00:00:00,175
1159,1,2,2021-05-14 00:00:00,175
1160,1,2,2021-05-15 00:00:00,175
1161,1,2,2021-05-16 00:00:00,175
1162,1,2,2021-05-17 00:00:00,175
1163,1,2,2021-05-18 00:00:00,175
1164,1,2,2021-05-19 00:00:00,175
1165,1,2,2021-05-20 00:00:00,175
1166,1,2,2021-05-21 00:00:00,175
1167,1,2,2021-05-22 00:00:00,175
1168,1,2,2021-05-23 00:00:00,175
1169,1,2,2021-05-24 00:00:00,175
1170,1,2,2021-05-25 00:00:00,175
1171,1,2,2021-05-26 00:00:00,175
1172,1,2,2021-05-27 00:00:00,175
1173,1,2,2021-05-28 00:00:00,175
1174,1,2,2021-05-29 00:00:00,175
1175,1,2,2021-05-30 00:00:00,175
1176,1,2,2021-05-31 00:00:00,175
1177,1,2,2021-06-01 00:00:00,175
1178,1,2,2021-06-02 00:00:00,175
1179,1,2,2021-06-03 00:00:00,175
1180,1,2,2021-06-04 00:00:00,175
1181,1,2,2021-06-05 00:00:00,175
1182,1,2,2021-06-06 00:00:00,175
1183,1,2,2021-06-07 00:00:00,175
1184,1,2,2021-06-08 00:00:00,175
1185,1,2,2021-06-09 00:00:00,175
1186,1,2,2021-06-10 00:00:00,175
1187,1,2,2021-06-11 00:00:00,175
1188,1,2,2021-06-12 00:00:00,175
1189,1,2,2021-06-13 00:00:00,175
1190,1,2,2021-06-14 00:00:00,175
1191,1,2,2021-06-15 00:00:00,175
1192,1,2,2021-06-16 00:00:00,175
1193,1,2,2021-06-17 00:00:00,175
1194,1,2,2021-06-18 00:00:00,175
1195,1,2,2021-06-19 00:00:00,175
1196,1,2,2021-06-20 00:00:00,175
1197,1,2,2021-06-21 00:00:00,175
1198,1,2,2021-06-22 00:00:00,175
1199,1,2,2021-06-23 00:00:00,175
1200,1,2,2021-06-24 00:00:00,175
1201,1,2,2021-06-25 00:00:00,175
1202,1,2,2021-06-26 00:00:00,175
1203,1,2,2021-06-27 00:00:00,175
1204,1,2,2021-06-28 00:00:00,175
1205,1,2,2021-06-29 00:00:00,175
1206,1,2,2021-06-30 00:00:00,175
1207,1,2,2021-07-01 00:00:00,175
1208,1,2,2021-07-02 00:00:00,175
1209,1,2,2021-07-03 00:00:00,175
1210,1,2,2021-07-04 00:00:00,175
1211,1,2,2021-07-05 00:00:00,175
1212,1,2,2021-07-06 00:00:00,175
1213,1,2,2021-07-07 00:00:00,175
1214,1,2,2021-07-08 00:00:00,175
1215,1,2,2021-07-09 00:00:00,175
1216,1,2,2021-07-10 00:00:00,175
1217,1,2,2021-07-11 00:00:00,175
1218,1,2,2021-07-12 00:00:00,175
1219,1,2,2021-07-13 00:00:00,175
1220,1,2,2021-07-14 00:00:00,175
1221,1,2,2021-07-15 00:00:00,175
1222,1,2,2021-07-16 00:00:00,175
1223,1,2,2021-07-17 00:00:00,175
1224,1,2,2021-07-18 00:00:00,175
1225,1,2,2021-07-19 00:00:00,175
1226,1,2,2021-07-20 00:00:00,175
1227,1,2,2021-07-21 00:00:00,175
1228,1,2,2021-07-22 00:00:00,175
1229,1,2,2021-07-23 00:00:00,175
1230,1,2,2021-07-24 00:00:00,175
1231,1,2,2021-07-25 00:00:00,175
1232,1,2,2021-07-26 00:00:00,175
1233,1,2,2021-07-27 00:00:00,175
1234,1,2,2021-07-28 00:00:00,175
1235,1,2,2021-07-29 00:00:00,175
1236,1,2,2021-07-30 00:00:00,175
1237,1,2,2021-07-31 00:00:00,175
1238,1,2,2021-08-01 00:00:00,175
1239,1,2,2021-08-02 00:00:00,175
1240,1,2,2021-08-03 00:00:00,175
1241,1,2,2021-08-04 00:00:00,175
1242,1,2,2021-08-05 00:00:00,175
1243,1,2,2021-08-06 00:00:00,175
1244,1,2,2021-08-07 00:00:00,175
1245,1,2,2021-08-08 00:00:00,175
1246,1,2,2021-08-09 00:00:00,175
1247,1,2,2021-08-10 00:00:00,175
1248,1,2,2021-08-11 00:00:00,175
1249,1,2,2021-08-12 00:00:00,175
1250,1,2,2021-08-13 00:00:00,175
1251,1,2,2021-08-14 00:00:00,175
1252,1,2,2021-08-15 00:00:00,175
1253,1,2,2021-08-16 00:00:00,175
1254,1,2,2021-08-17 00:00:00,175
1255,1,2,2021-08-18 00:00:00,175
1256,1,2,2021-08-19 00:00:00,175
1257,1,2,2021-08-20 00:00:00,175
1258,1,2,2021-08-21 00:00:00,175
1259,1,2,2021-08-22 00:00:00,175
1260,1,2,2021-08-23 00:00:00,175
1261,1,2,2021-08-24 00:00:00,175
1262,1,2,2021-08-25 00:00:00,175
1263,1,2,2021-08-26 00:00:00,175
1264,1,2,2021-08-27 00:00:00,175
1265,1,2,2021-08-28 00:00:00,175
1266,1,2,2021-08-29 00:00:00,175
1267,1,2,2021-08-30 00:00:00,175
1268,1,2,2021-08-31 00:00:00,175
1269,1,2,2021-09-01 00:00:00,175
1270,1,2,2021-09-02 00:00:00,175
1271,1,2,2021-09-03 00:00:00,175
1272,1,2,2021-09-04 00:00:00,175
1273,1,2,2021-09-05 00:00:00,175
1274,1,2,2021-09-06 00:00:00,175
1275,1,2,2021-09-07 00:00:00,175
1276,1,2,2021-09-08 00:00:00,175
1277,1,2,2021-09-09 00:00:00,175
1278,1,2,2021-09-10 00:00:00,175
1279,1,2,2021-09-11 00:00:00,175
1280,1,2,2021-09-12 00:00:00,175
1281,1,2,2021-09-13 00:00:00,175
1282,1,2,2021-09-14 00:00:00,175
1283,1,2,2021-09-15 00:00:00,175
1284,1,2,2021-09-16 00:00:00,175
1285,1,2,2021-09-17 00:00:00,175
1286,1,2,2021-09-18 00:00:00,175
1287,1,2,2021-09-19 00:00:00,175
1288,1,2,2021-09-20 00:00:00,175
1289,1,2,2021-09-21 00:00:00,175
1290,1,2,2021-09-22 00:00:00,175
1291,1,2,2021-09-23 00:00:00,175
1292,1,2,2021-09-24 00:00:00,175
1293,1,2,2021-09-25 00:00:00,175
1294,1,2,2021-09-26 00:00:00,175
1295,1,2,2021-09-27 00:00:00,175
1296,1,2,2021-09-28 00:00:00,175
1297,1,2,2021-09-29 00:00:00,175
1298,1,2,2021-09-30 00:00:00,175
1299,1,2,2021-10-01 00:00:00,175
1300,1,2,2021-10-02 00:00:00,175
1301,1,2,2021-10-03 00:00:00,175
1302,1,2,2021-10-04 00:00:00,175
1303,1,2,2021-10-05 00:00:00,175
1304,1,2,2021-10-06 00:00:00,175
1305,1,2,2021-10-07 00:00:00,175
1306,1,2,2021-10-08 00:00:00,175
1307,1,2,2021-10-09 00:00:00,175
1308,1,2,2021-10-10 00:00:00,175
1309,1,2,2021-10-11 00:00:00,54
1310,1,2,2021-10-12 00:00:00,134
1311,1,2,2021-10-13 00:00:00,144
1312,1,2,2021-10-14 00:00:00,164
1313,1,2,2021-10-15 00:00:00,164
1314,1,2,2021-10-16 00:00:00,164
