id,id_pais,id_material,fecha,largo
4125,4,36,2015-01-05 00:00:00,220
4126,4,36,2015-01-06 00:00:00,800
4127,4,36,2015-01-07 00:00:00,390
4128,4,36,2015-01-08 00:00:00,0
4129,4,36,2015-01-09 00:00:00,10
4130,4,36,2015-01-10 00:00:00,0
4131,4,36,2015-01-11 00:00:00,280
4132,4,36,2015-01-12 00:00:00,960
4133,4,36,2015-01-13 00:00:00,30
4134,4,36,2015-01-14 00:00:00,670
4135,4,36,2015-01-15 00:00:00,170
4136,4,36,2015-01-16 00:00:00,0
4137,4,36,2015-01-17 00:00:00,690
4138,4,36,2015-01-18 00:00:00,0
4139,4,36,2015-01-19 00:00:00,320
4140,4,36,2015-01-20 00:00:00,0
4141,4,37,2015-01-01 00:00:00,860
4142,4,37,2015-01-02 00:00:00,500
4143,4,37,2015-01-03 00:00:00,240
4144,4,37,2015-01-04 00:00:00,330
4145,4,37,2015-01-05 00:00:00,330
4146,4,37,2015-01-06 00:00:00,520
4147,4,37,2015-01-07 00:00:00,880
4148,4,37,2015-01-08 00:00:00,0
4149,4,37,2015-01-09 00:00:00,0
4150,4,37,2015-01-10 00:00:00,220
4151,4,37,2015-01-11 00:00:00,1000
4152,4,37,2015-01-12 00:00:00,920
4153,4,37,2015-01-13 00:00:00,380
4154,4,37,2015-01-14 00:00:00,350
4155,4,37,2015-01-15 00:00:00,0
4156,4,37,2015-01-16 00:00:00,350
4157,4,37,2015-01-17 00:00:00,0
4158,4,37,2015-01-18 00:00:00,90
4159,4,37,2015-01-19 00:00:00,20
4160,4,37,2015-01-20 00:00:00,40
4161,4,38,2015-01-01 00:00:00,940
4162,4,38,2015-01-02 00:00:00,670
4163,4,38,2015-01-03 00:00:00,60
4164,4,38,2015-01-04 00:00:00,890
4165,4,38,2015-01-05 00:00:00,0
4166,4,38,2015-01-06 00:00:00,940
4167,4,38,2015-01-07 00:00:00,510
4168,4,38,2015-01-08 00:00:00,0
4169,4,38,2015-01-09 00:00:00,0
4170,4,38,2015-01-10 00:00:00,0
4171,4,38,2015-01-11 00:00:00,270
4172,4,38,2015-01-12 00:00:00,0
4173,4,38,2015-01-13 00:00:00,0
4174,4,38,2015-01-14 00:00:00,500
4175,4,38,2015-01-15 00:00:00,810
4176,4,38,2015-01-16 00:00:00,460
4177,4,38,2015-01-17 00:00:00,0
4178,4,38,2015-01-18 00:00:00,800
4179,4,38,2015-01-19 00:00:00,760
4180,4,38,2015-01-20 00:00:00,770
4181,4,39,2015-01-01 00:00:00,510
4182,4,39,2015-01-02 00:00:00,0
4183,4,39,2015-01-03 00:00:00,0
4184,4,39,2015-01-04 00:00:00,60
4185,4,39,2015-01-05 00:00:00,0
4186,4,39,2015-01-06 00:00:00,410
4187,4,39,2015-01-07 00:00:00,530
4188,4,39,2015-01-08 00:00:00,0
4189,4,39,2015-01-09 00:00:00,950
4190,4,39,2015-01-10 00:00:00,0
4191,4,39,2015-01-11 00:00:00,0
4192,4,39,2015-01-12 00:00:00,0
4193,4,39,2015-01-13 00:00:00,120
4194,4,39,2015-01-14 00:00:00,180
4195,4,39,2015-01-15 00:00:00,600
4196,4,39,2015-01-16 00:00:00,0
4197,4,39,2015-01-17 00:00:00,700
4198,4,39,2015-01-18 00:00:00,0
4199,4,39,2015-01-19 00:00:00,0
4200,4,39,2015-01-20 00:00:00,520
4201,4,40,2015-01-01 00:00:00,0
4202,4,40,2015-01-02 00:00:00,790
4203,4,40,2015-01-03 00:00:00,640
4204,4,40,2015-01-04 00:00:00,0
4205,4,40,2015-01-05 00:00:00,0
4206,4,40,2015-01-06 00:00:00,0
4207,4,40,2015-01-07 00:00:00,790
4208,4,40,2015-01-08 00:00:00,510
4209,4,40,2015-01-09 00:00:00,0
4210,4,40,2015-01-10 00:00:00,0
4211,4,40,2015-01-11 00:00:00,0
4212,4,40,2015-01-12 00:00:00,500
4213,4,40,2015-01-13 00:00:00,570
4214,4,40,2015-01-14 00:00:00,10
4215,4,40,2015-01-15 00:00:00,0
4216,4,40,2015-01-16 00:00:00,0
4217,4,40,2015-01-17 00:00:00,820
4218,4,40,2015-01-18 00:00:00,0
4219,4,40,2015-01-19 00:00:00,600
4220,4,40,2015-01-20 00:00:00,0
4221,4,41,2015-01-01 00:00:00,0
4222,4,41,2015-01-02 00:00:00,180
4223,4,41,2015-01-03 00:00:00,0
4224,4,41,2015-01-04 00:00:00,560
4225,4,41,2015-01-05 00:00:00,0
4226,4,41,2015-01-06 00:00:00,0
4227,4,41,2015-01-07 00:00:00,160
4228,4,41,2015-01-08 00:00:00,720
4229,4,41,2015-01-09 00:00:00,210
4230,4,41,2015-01-10 00:00:00,650
4231,4,41,2015-01-11 00:00:00,0
4232,4,41,2015-01-12 00:00:00,600
4233,4,41,2015-01-13 00:00:00,0
4234,4,41,2015-01-14 00:00:00,400
4235,4,41,2015-01-15 00:00:00,630
4236,4,41,2015-01-16 00:00:00,990
4237,4,41,2015-01-17 00:00:00,540
4238,4,41,2015-01-18 00:00:00,590
4239,4,41,2015-01-19 00:00:00,310
4240,4,41,2015-01-20 00:00:00,860
4241,4,42,2015-01-01 00:00:00,680
4242,4,42,2015-01-02 00:00:00,0
4243,4,42,2015-01-03 00:00:00,340
4244,4,42,2015-01-04 00:00:00,620
4245,4,42,2015-01-05 00:00:00,940
4246,4,42,2015-01-06 00:00:00,270
4247,4,42,2015-01-07 00:00:00,370
4248,4,42,2015-01-08 00:00:00,810
4249,4,42,2015-01-09 00:00:00,0
4250,4,42,2015-01-10 00:00:00,480
4251,4,42,2015-01-11 00:00:00,0
4252,4,42,2015-01-12 00:00:00,490
4253,4,42,2015-01-13 00:00:00,320
4254,4,42,2015-01-14 00:00:00,0
4255,4,42,2015-01-15 00:00:00,300
4256,4,42,2015-01-16 00:00:00,560
4257,4,42,2015-01-17 00:00:00,230
4258,4,42,2015-01-18 00:00:00,0
4259,4,42,2015-01-19 00:00:00,740
4260,4,42,2015-01-20 00:00:00,0
4261,4,43,2015-01-01 00:00:00,0
4262,4,43,2015-01-02 00:00:00,0
4263,4,43,2015-01-03 00:00:00,0
4264,4,43,2015-01-04 00:00:00,700
4265,4,43,2015-01-05 00:00:00,900
4266,4,43,2015-01-06 00:00:00,0
4267,4,43,2015-01-07 00:00:00,860
4268,4,43,2015-01-08 00:00:00,610
4269,4,43,2015-01-09 00:00:00,460
4270,4,43,2015-01-10 00:00:00,880
4271,4,43,2015-01-11 00:00:00,840
4272,4,43,2015-01-12 00:00:00,600
4273,4,43,2015-01-13 00:00:00,180
4274,4,43,2015-01-14 00:00:00,80
4275,4,43,2015-01-15 00:00:00,210
4276,4,43,2015-01-16 00:00:00,840
4277,4,43,2015-01-17 00:00:00,0
4278,4,43,2015-01-18 00:00:00,0
4279,4,43,2015-01-19 00:00:00,700
4280,4,43,2015-01-20 00:00:00,700
4281,4,44,2015-01-01 00:00:00,0
4282,4,44,2015-01-02 00:00:00,450
4283,4,44,2015-01-03 00:00:00,370
4284,4,44,2015-01-04 00:00:00,140
4285,4,44,2015-01-05 00:00:00,230
4286,4,44,2015-01-06 00:00:00,210
4287,4,44,2015-01-07 00:00:00,0
4288,4,44,2015-01-08 00:00:00,760
4289,4,44,2015-01-09 00:00:00,570
4290,4,44,2015-01-10 00:00:00,30
4291,4,44,2015-01-11 00:00:00,0
4292,4,44,2015-01-12 00:00:00,870
4293,4,44,2015-01-13 00:00:00,840
4294,4,44,2015-01-14 00:00:00,0
4295,4,44,2015-01-15 00:00:00,0
4296,4,44,2015-01-16 00:00:00,0
4297,4,44,2015-01-17 00:00:00,30
4298,4,44,2015-01-18 00:00:00,190
4299,4,44,2015-01-19 00:00:00,160
4300,4,44,2015-01-20 00:00:00,180
4301,4,45,2015-01-01 00:00:00,540
4302,4,45,2015-01-02 00:00:00,540
4303,4,45,2015-01-03 00:00:00,0
4304,4,45,2015-01-04 00:00:00,0
4305,4,45,2015-01-05 00:00:00,0
4306,4,45,2015-01-06 00:00:00,0
4307,4,45,2015-01-07 00:00:00,420
4308,4,45,2015-01-08 00:00:00,40
4309,4,45,2015-01-09 00:00:00,0
4310,4,45,2015-01-10 00:00:00,960
4311,4,45,2015-01-11 00:00:00,0
4312,4,45,2015-01-12 00:00:00,930
4313,4,45,2015-01-13 00:00:00,110
4314,4,45,2015-01-14 00:00:00,970
4315,4,45,2015-01-15 00:00:00,800
4316,4,45,2015-01-16 00:00:00,930
4317,4,45,2015-01-17 00:00:00,0
4318,4,45,2015-01-18 00:00:00,40
4319,4,45,2015-01-19 00:00:00,830
4320,4,45,2015-01-20 00:00:00,420
4321,4,46,2015-01-01 00:00:00,0
4322,4,46,2015-01-02 00:00:00,110
4323,4,46,2015-01-03 00:00:00,790
4324,4,46,2015-01-04 00:00:00,330
4325,4,46,2015-01-05 00:00:00,850
4326,4,46,2015-01-06 00:00:00,730
4327,4,46,2015-01-07 00:00:00,0
4328,4,46,2015-01-08 00:00:00,0
4329,4,46,2015-01-09 00:00:00,390
4330,4,46,2015-01-10 00:00:00,0
4331,4,46,2015-01-11 00:00:00,430
4332,4,46,2015-01-12 00:00:00,730
4333,4,46,2015-01-13 00:00:00,130
4334,4,46,2015-01-14 00:00:00,820
4335,4,46,2015-01-15 00:00:00,0
4336,4,46,2015-01-16 00:00:00,0
4337,4,46,2015-01-17 00:00:00,0
4338,4,46,2015-01-18 00:00:00,270
4339,4,46,2015-01-19 00:00:00,430
4340,4,46,2015-01-20 00:00:00,240
4341,4,47,2015-01-01 00:00:00,470
4342,4,47,2015-01-02 00:00:00,980
4343,4,47,2015-01-03 00:00:00,0
4344,4,47,2015-01-04 00:00:00,320
4345,4,47,2015-01-05 00:00:00,400
4346,4,47,2015-01-06 00:00:00,180
4347,4,47,2015-01-07 00:00:00,300
4348,4,47,2015-01-08 00:00:00,0
4349,4,47,2015-01-09 00:00:00,670
4350,4,47,2015-01-10 00:00:00,380
4351,4,47,2015-01-11 00:00:00,410
4352,4,47,2015-01-12 00:00:00,0
4353,4,47,2015-01-13 00:00:00,740
4354,4,47,2015-01-14 00:00:00,440
4355,4,47,2015-01-15 00:00:00,300
4356,4,47,2015-01-16 00:00:00,390
4357,4,47,2015-01-17 00:00:00,170
4358,4,47,2015-01-18 00:00:00,0
4359,4,47,2015-01-19 00:00:00,310
4360,4,47,2015-01-20 00:00:00,300
4361,4,48,2015-01-01 00:00:00,610
4362,4,48,2015-01-02 00:00:00,0
4363,4,48,2015-01-03 00:00:00,0
4364,4,48,2015-01-04 00:00:00,910
4365,4,48,2015-01-05 00:00:00,950
4366,4,48,2015-01-06 00:00:00,150
4367,4,48,2015-01-07 00:00:00,980
4368,4,48,2015-01-08 00:00:00,410
4369,4,48,2015-01-09 00:00:00,0
4370,4,48,2015-01-10 00:00:00,0
4371,4,48,2015-01-11 00:00:00,0
4372,4,48,2015-01-12 00:00:00,0
4373,4,48,2015-01-13 00:00:00,0
4374,4,48,2015-01-14 00:00:00,0
4375,4,48,2015-01-15 00:00:00,870
4376,4,48,2015-01-16 00:00:00,0
4377,4,48,2015-01-17 00:00:00,190
4378,4,48,2015-01-18 00:00:00,220
4379,4,48,2015-01-19 00:00:00,0
4380,4,48,2015-01-20 00:00:00,0
4381,4,49,2015-01-01 00:00:00,580
4382,4,49,2015-01-02 00:00:00,140
4383,4,49,2015-01-03 00:00:00,640
4384,4,49,2015-01-04 00:00:00,0
4385,4,49,2015-01-05 00:00:00,0
4386,4,49,2015-01-06 00:00:00,630
4387,4,49,2015-01-07 00:00:00,0
4388,4,49,2015-01-08 00:00:00,60
4389,4,49,2015-01-09 00:00:00,0
4390,4,49,2015-01-10 00:00:00,10
4391,4,49,2015-01-11 00:00:00,770
4392,4,49,2015-01-12 00:00:00,730
4393,4,49,2015-01-13 00:00:00,80
4394,4,49,2015-01-14 00:00:00,590
4395,4,49,2015-01-15 00:00:00,500
4396,4,49,2015-01-16 00:00:00,0
4397,4,49,2015-01-17 00:00:00,900
4398,4,49,2015-01-18 00:00:00,540
4399,4,49,2015-01-19 00:00:00,900
4400,4,49,2015-01-20 00:00:00,590
4401,4,50,2015-01-01 00:00:00,610
4402,4,50,2015-01-02 00:00:00,630
4403,4,50,2015-01-03 00:00:00,630
4404,4,50,2015-01-04 00:00:00,60
4405,4,50,2015-01-05 00:00:00,30
4406,4,50,2015-01-06 00:00:00,440
4407,4,50,2015-01-07 00:00:00,150
4408,4,50,2015-01-08 00:00:00,110
4409,4,50,2015-01-09 00:00:00,680
4410,4,50,2015-01-10 00:00:00,80
4411,4,50,2015-01-11 00:00:00,0
4412,4,50,2015-01-12 00:00:00,990
4413,4,50,2015-01-13 00:00:00,790
4414,4,50,2015-01-14 00:00:00,0
4415,4,50,2015-01-15 00:00:00,940
4416,4,50,2015-01-16 00:00:00,590
4417,4,50,2015-01-17 00:00:00,700
4418,4,50,2015-01-18 00:00:00,810
4419,4,50,2015-01-19 00:00:00,430
4420,4,50,2015-01-20 00:00:00,0
4421,4,51,2015-01-01 00:00:00,850
4422,4,51,2015-01-02 00:00:00,0
4423,4,51,2015-01-03 00:00:00,0
4424,4,51,2015-01-04 00:00:00,0
4425,4,51,2015-01-05 00:00:00,0
4426,4,51,2015-01-06 00:00:00,710
4427,4,51,2015-01-07 00:00:00,950
4428,4,51,2015-01-08 00:00:00,900
4429,4,51,2015-01-09 00:00:00,600
4430,4,51,2015-01-10 00:00:00,370
4431,4,51,2015-01-11 00:00:00,60
4432,4,51,2015-01-12 00:00:00,490
4433,4,51,2015-01-13 00:00:00,430
4434,4,51,2015-01-14 00:00:00,0
4435,4,51,2015-01-15 00:00:00,340
4436,4,51,2015-01-16 00:00:00,420
4437,4,51,2015-01-17 00:00:00,60
4438,4,51,2015-01-18 00:00:00,920
4439,4,51,2015-01-19 00:00:00,0
4440,4,51,2015-01-20 00:00:00,80
4441,4,52,2015-01-01 00:00:00,0
4442,4,52,2015-01-02 00:00:00,0
4443,4,52,2015-01-03 00:00:00,280
4444,4,52,2015-01-04 00:00:00,600
4445,4,52,2015-01-05 00:00:00,190
4446,4,52,2015-01-06 00:00:00,490
4447,4,52,2015-01-07 00:00:00,320
4448,4,52,2015-01-08 00:00:00,0
4449,4,52,2015-01-09 00:00:00,0
4450,4,52,2015-01-10 00:00:00,550
4451,4,52,2015-01-11 00:00:00,0
4452,4,52,2015-01-12 00:00:00,260
4453,4,52,2015-01-13 00:00:00,0
4454,4,52,2015-01-14 00:00:00,900
4455,4,52,2015-01-15 00:00:00,0
4456,4,52,2015-01-16 00:00:00,20
4457,4,52,2015-01-17 00:00:00,560
4458,4,52,2015-01-18 00:00:00,0
4459,4,52,2015-01-19 00:00:00,20
4460,4,52,2015-01-20 00:00:00,380
4461,4,53,2015-01-01 00:00:00,30
4462,4,53,2015-01-02 00:00:00,0
4463,4,53,2015-01-03 00:00:00,0
4464,4,53,2015-01-04 00:00:00,440
4465,4,53,2015-01-05 00:00:00,320
4466,4,53,2015-01-06 00:00:00,0
4467,4,53,2015-01-07 00:00:00,450
4468,4,53,2015-01-08 00:00:00,700
4469,4,53,2015-01-09 00:00:00,0
4470,4,53,2015-01-10 00:00:00,640
4471,4,53,2015-01-11 00:00:00,0
4472,4,53,2015-01-12 00:00:00,1000
4473,4,53,2015-01-13 00:00:00,0
4474,4,53,2015-01-14 00:00:00,0
4475,4,53,2015-01-15 00:00:00,190
4476,4,53,2015-01-16 00:00:00,350
4477,4,53,2015-01-17 00:00:00,900
4478,4,53,2015-01-18 00:00:00,340
4479,4,53,2015-01-19 00:00:00,710
4480,4,53,2015-01-20 00:00:00,880
4481,4,54,2015-01-01 00:00:00,270
4482,4,54,2015-01-02 00:00:00,0
4483,4,54,2015-01-03 00:00:00,0
4484,4,54,2015-01-04 00:00:00,0
4485,4,54,2015-01-05 00:00:00,620
4486,4,54,2015-01-06 00:00:00,440
4487,4,54,2015-01-07 00:00:00,0
4488,4,54,2015-01-08 00:00:00,940
4489,4,54,2015-01-09 00:00:00,200
4490,4,54,2015-01-10 00:00:00,0
4491,4,54,2015-01-11 00:00:00,0
4492,4,54,2015-01-12 00:00:00,760
4493,4,54,2015-01-13 00:00:00,990
4494,4,54,2015-01-14 00:00:00,510
4495,4,54,2015-01-15 00:00:00,0
4496,4,54,2015-01-16 00:00:00,0
4497,4,54,2015-01-17 00:00:00,430
4498,4,54,2015-01-18 00:00:00,30
4499,4,54,2015-01-19 00:00:00,170
4500,4,54,2015-01-20 00:00:00,290
4501,4,55,2015-01-01 00:00:00,970
4502,4,55,2015-01-02 00:00:00,0
4503,4,55,2015-01-03 00:00:00,0
4504,4,55,2015-01-04 00:00:00,0
4505,4,55,2015-01-05 00:00:00,590
4506,4,55,2015-01-06 00:00:00,90
4507,4,55,2015-01-07 00:00:00,590
4508,4,55,2015-01-08 00:00:00,0
4509,4,55,2015-01-09 00:00:00,0
4510,4,55,2015-01-10 00:00:00,420
4511,4,55,2015-01-11 00:00:00,20
4512,4,55,2015-01-12 00:00:00,910
4513,4,55,2015-01-13 00:00:00,530
4514,4,55,2015-01-14 00:00:00,0
4515,4,55,2015-01-15 00:00:00,640
4516,4,55,2015-01-16 00:00:00,990
4517,4,55,2015-01-17 00:00:00,60
4518,4,55,2015-01-18 00:00:00,660
4519,4,55,2015-01-19 00:00:00,240
4520,4,55,2015-01-20 00:00:00,0
4521,4,56,2015-01-01 00:00:00,180
4522,4,56,2015-01-02 00:00:00,220
4523,4,56,2015-01-03 00:00:00,60
4524,4,56,2015-01-04 00:00:00,220
4525,4,56,2015-01-05 00:00:00,340
4526,4,56,2015-01-06 00:00:00,0
4527,4,56,2015-01-07 00:00:00,840
4528,4,56,2015-01-08 00:00:00,580
4529,4,56,2015-01-09 00:00:00,40
4530,4,56,2015-01-10 00:00:00,330
4531,4,56,2015-01-11 00:00:00,0
4532,4,56,2015-01-12 00:00:00,0
4533,4,56,2015-01-13 00:00:00,40
4534,4,56,2015-01-14 00:00:00,0
4535,4,56,2015-01-15 00:00:00,0
4536,4,56,2015-01-16 00:00:00,0
4537,4,56,2015-01-17 00:00:00,930
4538,4,56,2015-01-18 00:00:00,0
4539,4,56,2015-01-19 00:00:00,540
4540,4,56,2015-01-20 00:00:00,0
4541,4,57,2015-01-01 00:00:00,790
4542,4,57,2015-01-02 00:00:00,0
4543,4,57,2015-01-03 00:00:00,110
4544,4,57,2015-01-04 00:00:00,0
4545,4,57,2015-01-05 00:00:00,0
4546,4,57,2015-01-06 00:00:00,0
4547,4,57,2015-01-07 00:00:00,740
4548,4,57,2015-01-08 00:00:00,390
4549,4,57,2015-01-09 00:00:00,230
4550,4,57,2015-01-10 00:00:00,0
4551,4,57,2015-01-11 00:00:00,0
4552,4,57,2015-01-12 00:00:00,870
4553,4,57,2015-01-13 00:00:00,470
4554,4,57,2015-01-14 00:00:00,0
4555,4,57,2015-01-15 00:00:00,510
4556,4,57,2015-01-16 00:00:00,0
4557,4,57,2015-01-17 00:00:00,490
4558,4,57,2015-01-18 00:00:00,10
4559,4,57,2015-01-19 00:00:00,620
4560,4,57,2015-01-20 00:00:00,300
4561,5,1,2015-01-01 00:00:00,550
4562,5,1,2015-01-02 00:00:00,710
4563,5,1,2015-01-03 00:00:00,410
4564,5,1,2015-01-04 00:00:00,0
4565,5,1,2015-01-05 00:00:00,610
4566,5,1,2015-01-06 00:00:00,0
4567,5,1,2015-01-07 00:00:00,660
4568,5,1,2015-01-08 00:00:00,760
4569,5,1,2015-01-09 00:00:00,720
4570,5,1,2015-01-10 00:00:00,0
4571,5,1,2015-01-11 00:00:00,0
4572,5,1,2015-01-12 00:00:00,0
4573,5,1,2015-01-13 00:00:00,430
4574,5,1,2015-01-14 00:00:00,0
4575,5,1,2015-01-15 00:00:00,0
4576,5,1,2015-01-16 00:00:00,510
4577,5,1,2015-01-17 00:00:00,870
4578,5,1,2015-01-18 00:00:00,440
4579,5,1,2015-01-19 00:00:00,90
4580,5,1,2015-01-20 00:00:00,0
4581,5,2,2015-01-01 00:00:00,650
4582,5,2,2015-01-02 00:00:00,580
4583,5,2,2015-01-03 00:00:00,650
4584,5,2,2015-01-04 00:00:00,250
4585,5,2,2015-01-05 00:00:00,0
4586,5,2,2015-01-06 00:00:00,810
4587,5,2,2015-01-07 00:00:00,110
4588,5,2,2015-01-08 00:00:00,940
4589,5,2,2015-01-09 00:00:00,0
4590,5,2,2015-01-10 00:00:00,60
4591,5,2,2015-01-11 00:00:00,0
4592,5,2,2015-01-12 00:00:00,580
4593,5,2,2015-01-13 00:00:00,400
4594,5,2,2015-01-14 00:00:00,0
4595,5,2,2015-01-15 00:00:00,350
4596,5,2,2015-01-16 00:00:00,60
4597,5,2,2015-01-17 00:00:00,560
4598,5,2,2015-01-18 00:00:00,490
4599,5,2,2015-01-19 00:00:00,770
4600,5,2,2015-01-20 00:00:00,0
4601,5,3,2015-01-01 00:00:00,0
4602,5,3,2015-01-02 00:00:00,600
4603,5,3,2015-01-03 00:00:00,860
4604,5,3,2015-01-04 00:00:00,670
4605,5,3,2015-01-05 00:00:00,850
4606,5,3,2015-01-06 00:00:00,840
4607,5,3,2015-01-07 00:00:00,0
4608,5,3,2015-01-08 00:00:00,450
4609,5,3,2015-01-09 00:00:00,90
4610,5,3,2015-01-10 00:00:00,0
4611,5,3,2015-01-11 00:00:00,0
4612,5,3,2015-01-12 00:00:00,260
4613,5,3,2015-01-13 00:00:00,540
4614,5,3,2015-01-14 00:00:00,350
4615,5,3,2015-01-15 00:00:00,980
4616,5,3,2015-01-16 00:00:00,440
4617,5,3,2015-01-17 00:00:00,760
4618,5,3,2015-01-18 00:00:00,0
4619,5,3,2015-01-19 00:00:00,0
4620,5,3,2015-01-20 00:00:00,250
4621,5,4,2015-01-01 00:00:00,0
4622,5,4,2015-01-02 00:00:00,0
4623,5,4,2015-01-03 00:00:00,0
4624,5,4,2015-01-04 00:00:00,620
4625,5,4,2015-01-05 00:00:00,400
4626,5,4,2015-01-06 00:00:00,0
4627,5,4,2015-01-07 00:00:00,930
4628,5,4,2015-01-08 00:00:00,530
4629,5,4,2015-01-09 00:00:00,0
4630,5,4,2015-01-10 00:00:00,0
4631,5,4,2015-01-11 00:00:00,50
4632,5,4,2015-01-12 00:00:00,0
4633,5,4,2015-01-13 00:00:00,450
4634,5,4,2015-01-14 00:00:00,280
4635,5,4,2015-01-15 00:00:00,380
4636,5,4,2015-01-16 00:00:00,190
4637,5,4,2015-01-17 00:00:00,0
4638,5,4,2015-01-18 00:00:00,140
4639,5,4,2015-01-19 00:00:00,120
4640,5,4,2015-01-20 00:00:00,910
4641,5,5,2015-01-01 00:00:00,730
4642,5,5,2015-01-02 00:00:00,500
4643,5,5,2015-01-03 00:00:00,420
4644,5,5,2015-01-04 00:00:00,850
4645,5,5,2015-01-05 00:00:00,860
4646,5,5,2015-01-06 00:00:00,0
4647,5,5,2015-01-07 00:00:00,990
4648,5,5,2015-01-08 00:00:00,0
4649,5,5,2015-01-09 00:00:00,220
4650,5,5,2015-01-10 00:00:00,90
4651,5,5,2015-01-11 00:00:00,990
4652,5,5,2015-01-12 00:00:00,0
4653,5,5,2015-01-13 00:00:00,380
4654,5,5,2015-01-14 00:00:00,720
4655,5,5,2015-01-15 00:00:00,0
4656,5,5,2015-01-16 00:00:00,340
4657,5,5,2015-01-17 00:00:00,540
4658,5,5,2015-01-18 00:00:00,820
4659,5,5,2015-01-19 00:00:00,600
4660,5,5,2015-01-20 00:00:00,560
4661,5,6,2015-01-01 00:00:00,960
4662,5,6,2015-01-02 00:00:00,70
4663,5,6,2015-01-03 00:00:00,1000
4664,5,6,2015-01-04 00:00:00,790
4665,5,6,2015-01-05 00:00:00,0
4666,5,6,2015-01-06 00:00:00,200
4667,5,6,2015-01-07 00:00:00,900
4668,5,6,2015-01-08 00:00:00,600
4669,5,6,2015-01-09 00:00:00,0
4670,5,6,2015-01-10 00:00:00,0
4671,5,6,2015-01-11 00:00:00,580
4672,5,6,2015-01-12 00:00:00,820
4673,5,6,2015-01-13 00:00:00,280
4674,5,6,2015-01-14 00:00:00,900
4675,5,6,2015-01-15 00:00:00,0
4676,5,6,2015-01-16 00:00:00,0
4677,5,6,2015-01-17 00:00:00,0
4678,5,6,2015-01-18 00:00:00,310
4679,5,6,2015-01-19 00:00:00,0
4680,5,6,2015-01-20 00:00:00,0
4681,5,7,2015-01-01 00:00:00,0
4682,5,7,2015-01-02 00:00:00,700
4683,5,7,2015-01-03 00:00:00,0
4684,5,7,2015-01-04 00:00:00,0
4685,5,7,2015-01-05 00:00:00,660
4686,5,7,2015-01-06 00:00:00,300
4687,5,7,2015-01-07 00:00:00,20
4688,5,7,2015-01-08 00:00:00,0
4689,5,7,2015-01-09 00:00:00,0
4690,5,7,2015-01-10 00:00:00,0
4691,5,7,2015-01-11 00:00:00,0
4692,5,7,2015-01-12 00:00:00,0
4693,5,7,2015-01-13 00:00:00,260
4694,5,7,2015-01-14 00:00:00,0
4695,5,7,2015-01-15 00:00:00,120
4696,5,7,2015-01-16 00:00:00,950
4697,5,7,2015-01-17 00:00:00,590
4698,5,7,2015-01-18 00:00:00,0
4699,5,7,2015-01-19 00:00:00,640
4700,5,7,2015-01-20 00:00:00,80
4701,5,8,2015-01-01 00:00:00,830
4702,5,8,2015-01-02 00:00:00,570
4703,5,8,2015-01-03 00:00:00,0
4704,5,8,2015-01-04 00:00:00,770
4705,5,8,2015-01-05 00:00:00,400
4706,5,8,2015-01-06 00:00:00,0
4707,5,8,2015-01-07 00:00:00,290
4708,5,8,2015-01-08 00:00:00,0
4709,5,8,2015-01-09 00:00:00,710
4710,5,8,2015-01-10 00:00:00,630
4711,5,8,2015-01-11 00:00:00,130
4712,5,8,2015-01-12 00:00:00,890
4713,5,8,2015-01-13 00:00:00,0
4714,5,8,2015-01-14 00:00:00,0
4715,5,8,2015-01-15 00:00:00,260
4716,5,8,2015-01-16 00:00:00,0
4717,5,8,2015-01-17 00:00:00,630
4718,5,8,2015-01-18 00:00:00,810
4719,5,8,2015-01-19 00:00:00,240
4720,5,8,2015-01-20 00:00:00,470
4721,5,9,2015-01-01 00:00:00,0
4722,5,9,2015-01-02 00:00:00,0
4723,5,9,2015-01-03 00:00:00,140
4724,5,9,2015-01-04 00:00:00,180
4725,5,9,2015-01-05 00:00:00,980
4726,5,9,2015-01-06 00:00:00,700
4727,5,9,2015-01-07 00:00:00,0
4728,5,9,2015-01-08 00:00:00,10
4729,5,9,2015-01-09 00:00:00,260
4730,5,9,2015-01-10 00:00:00,140
4731,5,9,2015-01-11 00:00:00,0
4732,5,9,2015-01-12 00:00:00,420
4733,5,9,2015-01-13 00:00:00,0
4734,5,9,2015-01-14 00:00:00,0
4735,5,9,2015-01-15 00:00:00,670
4736,5,9,2015-01-16 00:00:00,290
4737,5,9,2015-01-17 00:00:00,920
4738,5,9,2015-01-18 00:00:00,200
4739,5,9,2015-01-19 00:00:00,410
4740,5,9,2015-01-20 00:00:00,900
4741,5,10,2015-01-01 00:00:00,360
4742,5,10,2015-01-02 00:00:00,0
4743,5,10,2015-01-03 00:00:00,0
4744,5,10,2015-01-04 00:00:00,180
4745,5,10,2015-01-05 00:00:00,620
4746,5,10,2015-01-06 00:00:00,650
4747,5,10,2015-01-07 00:00:00,380
4748,5,10,2015-01-08 00:00:00,860
4749,5,10,2015-01-09 00:00:00,0
4750,5,10,2015-01-10 00:00:00,720
4751,5,10,2015-01-11 00:00:00,510
4752,5,10,2015-01-12 00:00:00,0
4753,5,10,2015-01-13 00:00:00,0
4754,5,10,2015-01-14 00:00:00,590
4755,5,10,2015-01-15 00:00:00,540
4756,5,10,2015-01-16 00:00:00,0
4757,5,10,2015-01-17 00:00:00,350
4758,5,10,2015-01-18 00:00:00,0
4759,5,10,2015-01-19 00:00:00,310
